Date,Algoma_District,Brant_County,Chatham_Kent,Durham_Region,Eastern_Ontario,Grey_Bruce,Haldimand_Norfolk,Haliburton_Kawartha_Pine_Ridge,Halton_Region,City_of_Hamilton,Hastings_Prince_Edward,Huron_Perth,KFLA,Lambton_County,Leeds_Grenville_Lanark,Middlesex_London,Niagara_Region,North_Bay_Parry_Sound_District,Northwestern,City_of_Ottawa,Peel_Region,Peterborough_County_City,Porcupine,Waterloo_Region,Renfrew_County_and_District,Simcoe_Muskoka_District,Southwestern,Sudbury_and_District,Thunder_Bay_District,Timiskaming,Toronto,Wellington_Dufferin_Guelph,Windsor_Essex_County,York_Region,Total,Total_SMA_7
2020-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2020-03-25,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,1.0,1.0,5.0,46,
2020-03-26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,13.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,2.0,5.0,69,
2020-03-27,0.0,0.0,0.0,5.0,0.0,1.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,2.0,1.0,1.0,5.0,15.0,3.0,0.0,3.0,0.0,4.0,2.0,1.0,0.0,0.0,22.0,0.0,0.0,34.0,124,
2020-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2020-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2020-03-30,3.0,9.0,3.0,56.0,5.0,5.0,3.0,12.0,8.0,38.0,3.0,5.0,12.0,13.0,8.0,20.0,22.0,3.0,1.0,52.0,95.0,18.0,6.0,60.0,1.0,25.0,3.0,1.0,2.0,0.0,197.0,4.0,20.0,94.0,807,149.42857142857142
2020-03-31,0.0,3.0,0.0,21.0,1.0,1.0,4.0,10.0,7.0,17.0,0.0,1.0,8.0,9.0,8.0,8.0,10.0,0.0,0.0,9.0,42.0,2.0,0.0,5.0,1.0,9.0,2.0,2.0,1.0,1.0,4.0,18.0,0.0,16.0,220,180.85714285714286
2020-04-01,1.0,1.0,2.0,24.0,8.0,1.0,15.0,8.0,27.0,7.0,1.0,3.0,11.0,10.0,8.0,8.0,8.0,0.0,0.0,37.0,21.0,1.0,5.0,13.0,2.0,5.0,2.0,2.0,1.0,0.0,32.0,14.0,10.0,25.0,313,219.0
2020-04-02,0.0,5.0,2.0,25.0,6.0,1.0,10.0,9.0,18.0,20.0,4.0,3.0,4.0,17.0,7.0,22.0,18.0,0.0,1.0,118.0,114.0,9.0,3.0,13.0,3.0,8.0,1.0,3.0,0.0,0.0,282.0,6.0,37.0,109.0,878,334.57142857142856
2020-04-03,1.0,15.0,0.0,21.0,3.0,2.0,13.0,3.0,9.0,10.0,3.0,3.0,1.0,6.0,7.0,16.0,19.0,0.0,0.0,33.0,61.0,3.0,6.0,13.0,0.0,8.0,5.0,9.0,4.0,1.0,100.0,11.0,30.0,46.0,462,382.85714285714283
2020-04-04,1.0,11.0,1.0,18.0,7.0,0.0,9.0,3.0,26.0,13.0,1.0,0.0,0.0,3.0,9.0,20.0,25.0,0.0,0.0,28.0,41.0,1.0,4.0,15.0,0.0,2.0,1.0,3.0,3.0,0.0,62.0,13.0,19.0,36.0,375,436.42857142857144
2020-04-05,1.0,5.0,2.0,29.0,3.0,4.0,11.0,27.0,24.0,11.0,3.0,1.0,4.0,12.0,6.0,8.0,21.0,0.0,0.0,24.0,36.0,0.0,1.0,8.0,0.0,8.0,2.0,1.0,2.0,0.0,96.0,14.0,22.0,22.0,408,494.7142857142857
2020-04-06,0.0,0.0,0.0,12.0,6.0,0.0,0.0,1.0,9.0,15.0,1.0,0.0,0.0,2.0,4.0,12.0,5.0,0.0,0.0,29.0,50.0,1.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,98.0,7.0,16.0,29.0,309,423.57142857142856
2020-04-07,0.0,-1.0,4.0,20.0,1.0,6.0,14.0,2.0,14.0,10.0,0.0,5.0,0.0,6.0,16.0,11.0,18.0,1.0,2.0,23.0,85.0,0.0,1.0,16.0,2.0,10.0,2.0,0.0,4.0,2.0,64.0,8.0,23.0,10.0,379,446.2857142857143
2020-04-08,1.0,2.0,1.0,14.0,2.0,2.0,13.0,1.0,61.0,7.0,3.0,0.0,1.0,0.0,44.0,7.0,23.0,0.0,0.0,23.0,63.0,0.0,1.0,8.0,1.0,11.0,3.0,0.0,0.0,0.0,173.0,14.0,20.0,51.0,550,480.14285714285717
2020-04-09,0.0,5.0,0.0,15.0,4.0,1.0,6.0,9.0,19.0,12.0,0.0,3.0,-1.0,10.0,15.0,14.0,6.0,1.0,0.0,28.0,77.0,8.0,2.0,9.0,0.0,3.0,3.0,0.0,1.0,2.0,156.0,12.0,23.0,40.0,483,423.7142857142857
2020-04-10,0.0,4.0,1.0,23.0,2.0,3.0,8.0,0.0,17.0,10.0,0.0,4.0,0.0,7.0,14.0,8.0,15.0,0.0,3.0,36.0,57.0,0.0,5.0,8.0,2.0,11.0,2.0,2.0,4.0,0.0,149.0,6.0,28.0,49.0,478,426.0
2020-04-11,1.0,3.0,0.0,15.0,3.0,1.0,3.0,11.0,8.0,11.0,1.0,0.0,0.0,3.0,11.0,15.0,9.0,1.0,0.0,30.0,64.0,1.0,0.0,6.0,0.0,17.0,0.0,1.0,2.0,0.0,123.0,1.0,20.0,50.0,411,431.14285714285717
2020-04-12,0.0,2.0,1.0,10.0,2.0,2.0,12.0,7.0,9.0,14.0,1.0,1.0,1.0,7.0,27.0,14.0,17.0,1.0,0.0,34.0,62.0,0.0,2.0,7.0,2.0,1.0,4.0,1.0,0.0,0.0,126.0,0.0,14.0,20.0,401,430.14285714285717
2020-04-13,0.0,2.0,6.0,18.0,1.0,2.0,7.0,1.0,16.0,11.0,0.0,1.0,0.0,5.0,17.0,24.0,14.0,1.0,0.0,25.0,52.0,1.0,-1.0,9.0,0.0,10.0,1.0,4.0,3.0,0.0,170.0,1.0,4.0,16.0,421,446.14285714285717
2020-04-14,0.0,0.0,0.0,36.0,3.0,1.0,1.0,0.0,39.0,8.0,0.0,0.0,1.0,2.0,5.0,18.0,13.0,1.0,1.0,31.0,56.0,1.0,0.0,4.0,0.0,5.0,1.0,3.0,5.0,0.0,148.0,21.0,16.0,63.0,483,461.0
2020-04-15,0.0,3.0,0.0,61.0,0.0,1.0,15.0,1.0,8.0,17.0,0.0,2.0,0.0,0.0,19.0,7.0,24.0,2.0,0.0,26.0,77.0,0.0,0.0,4.0,0.0,3.0,1.0,1.0,0.0,3.0,135.0,8.0,36.0,40.0,494,453.0
2020-04-16,0.0,0.0,0.0,16.0,3.0,2.0,1.0,1.0,9.0,29.0,2.0,0.0,0.0,9.0,23.0,2.0,39.0,0.0,0.0,32.0,73.0,0.0,3.0,9.0,0.0,13.0,2.0,1.0,2.0,0.0,131.0,5.0,56.0,51.0,514,457.42857142857144
2020-04-17,1.0,1.0,0.0,43.0,1.0,2.0,5.0,-2.0,8.0,9.0,0.0,1.0,0.0,0.0,5.0,23.0,29.0,0.0,0.0,52.0,66.0,-1.0,4.0,3.0,0.0,11.0,1.0,2.0,2.0,0.0,242.0,6.0,17.0,33.0,564,469.7142857142857
2020-04-18,1.0,3.0,4.0,31.0,2.0,1.0,5.0,0.0,11.0,8.0,2.0,0.0,0.0,3.0,0.0,11.0,12.0,0.0,2.0,29.0,67.0,3.0,2.0,9.0,0.0,-3.0,2.0,0.0,6.0,0.0,205.0,5.0,9.0,55.0,485,480.2857142857143
2020-04-19,0.0,1.0,0.0,34.0,0.0,14.0,2.0,2.0,10.0,0.0,2.0,0.0,0.0,1.0,14.0,17.0,6.0,1.0,0.0,44.0,97.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,5.0,0.0,224.0,4.0,16.0,63.0,568,504.14285714285717
2020-04-20,0.0,2.0,1.0,52.0,2.0,4.0,0.0,6.0,8.0,11.0,2.0,0.0,1.0,2.0,3.0,11.0,10.0,0.0,0.0,55.0,186.0,0.0,1.0,6.0,0.0,5.0,2.0,1.0,0.0,1.0,156.0,11.0,18.0,49.0,606,530.5714285714286
2020-04-21,0.0,3.0,1.0,46.0,1.0,0.0,5.0,-2.0,1.0,14.0,0.0,2.0,1.0,14.0,6.0,29.0,10.0,1.0,1.0,39.0,127.0,2.0,0.0,10.0,0.0,12.0,0.0,2.0,1.0,1.0,131.0,4.0,26.0,63.0,551,540.2857142857143
2020-04-22,0.0,1.0,0.0,44.0,0.0,2.0,2.0,2.0,8.0,8.0,1.0,0.0,2.0,0.0,3.0,8.0,7.0,0.0,0.0,44.0,67.0,1.0,3.0,19.0,0.0,7.0,6.0,2.0,3.0,0.0,212.0,2.0,4.0,52.0,510,542.5714285714286
2020-04-23,0.0,-1.0,6.0,46.0,2.0,1.0,3.0,0.0,11.0,9.0,2.0,1.0,0.0,10.0,8.0,3.0,16.0,0.0,2.0,34.0,83.0,0.0,1.0,52.0,0.0,11.0,3.0,1.0,8.0,0.0,237.0,20.0,16.0,49.0,634,559.7142857142857
2020-04-24,0.0,6.0,3.0,24.0,3.0,2.0,0.0,2.0,9.0,6.0,1.0,2.0,0.0,3.0,2.0,12.0,14.0,0.0,0.0,58.0,78.0,2.0,1.0,174.0,0.0,9.0,1.0,1.0,0.0,0.0,168.0,9.0,11.0,39.0,640,570.5714285714286
2020-04-25,0.0,5.0,1.0,23.0,4.0,2.0,3.0,2.0,0.0,20.0,1.0,-1.0,0.0,3.0,2.0,6.0,13.0,0.0,0.0,28.0,73.0,1.0,1.0,21.0,0.0,11.0,-1.0,2.0,4.0,0.0,186.0,9.0,13.0,44.0,476,569.2857142857143
2020-04-26,1.0,1.0,1.0,34.0,1.0,1.0,-1.0,6.0,8.0,7.0,0.0,2.0,0.0,2.0,4.0,4.0,15.0,0.0,0.0,50.0,67.0,5.0,1.0,24.0,0.0,4.0,4.0,0.0,1.0,0.0,120.0,7.0,12.0,56.0,437,550.5714285714286
2020-04-27,0.0,2.0,4.0,33.0,2.0,3.0,1.0,9.0,5.0,13.0,0.0,1.0,0.0,4.0,1.0,5.0,11.0,0.0,1.0,44.0,57.0,12.0,1.0,22.0,1.0,7.0,1.0,0.0,1.0,0.0,135.0,10.0,4.0,34.0,424,524.5714285714286
2020-04-28,0.0,3.0,20.0,32.0,9.0,2.0,6.0,4.0,7.0,7.0,1.0,3.0,0.0,6.0,8.0,3.0,5.0,0.0,-1.0,79.0,48.0,5.0,0.0,32.0,0.0,3.0,0.0,2.0,5.0,0.0,189.0,8.0,17.0,22.0,525,520.8571428571429
2020-04-29,0.0,1.0,13.0,18.0,0.0,3.0,0.0,-3.0,3.0,7.0,0.0,0.0,0.0,4.0,5.0,9.0,12.0,0.0,0.0,65.0,44.0,2.0,1.0,29.0,0.0,7.0,2.0,4.0,0.0,0.0,49.0,5.0,10.0,57.0,347,497.57142857142856
2020-04-30,0.0,2.0,3.0,13.0,0.0,0.0,1.0,0.0,16.0,4.0,2.0,1.0,2.0,2.0,5.0,10.0,7.0,0.0,0.0,39.0,42.0,0.0,1.0,22.0,0.0,10.0,-1.0,1.0,1.0,0.0,233.0,3.0,8.0,32.0,459,472.57142857142856
2020-05-01,0.0,1.0,1.0,27.0,2.0,0.0,0.0,1.0,6.0,10.0,0.0,0.0,0.0,0.0,1.0,12.0,4.0,0.0,0.0,62.0,50.0,0.0,0.0,35.0,1.0,9.0,0.0,0.0,3.0,6.0,140.0,7.0,10.0,33.0,421,441.2857142857143
2020-05-02,0.0,1.0,2.0,34.0,2.0,2.0,17.0,0.0,7.0,8.0,0.0,2.0,0.0,4.0,2.0,1.0,11.0,1.0,0.0,48.0,61.0,1.0,0.0,27.0,0.0,11.0,1.0,0.0,-1.0,0.0,190.0,21.0,9.0,49.0,511,446.2857142857143
2020-05-03,0.0,1.0,0.0,23.0,2.0,0.0,-1.0,0.0,9.0,4.0,1.0,2.0,0.0,1.0,0.0,9.0,18.0,1.0,0.0,63.0,68.0,-4.0,0.0,12.0,0.0,10.0,0.0,0.0,3.0,0.0,157.0,2.0,11.0,42.0,434,445.85714285714283
2020-05-04,0.0,0.0,4.0,24.0,1.0,0.0,0.0,4.0,3.0,9.0,1.0,1.0,0.0,1.0,0.0,8.0,6.0,0.0,0.0,21.0,57.0,1.0,2.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,167.0,6.0,11.0,24.0,370,438.14285714285717
2020-05-05,0.0,1.0,0.0,26.0,5.0,3.0,0.0,-4.0,4.0,4.0,0.0,0.0,0.0,3.0,6.0,1.0,7.0,1.0,0.0,27.0,57.0,0.0,0.0,18.0,0.0,8.0,1.0,0.0,1.0,0.0,182.0,1.0,16.0,19.0,387,418.42857142857144
2020-05-06,0.0,0.0,0.0,17.0,0.0,0.0,-1.0,-3.0,16.0,4.0,0.0,0.0,0.0,1.0,2.0,-1.0,9.0,0.0,0.0,20.0,38.0,-16.0,1.0,48.0,0.0,22.0,0.0,0.0,1.0,0.0,191.0,8.0,18.0,37.0,412,427.7142857142857
2020-05-07,0.0,1.0,0.0,20.0,9.0,0.0,-1.0,1.0,6.0,9.0,0.0,1.0,0.0,4.0,2.0,8.0,3.0,0.0,0.0,22.0,46.0,-1.0,0.0,24.0,1.0,6.0,2.0,0.0,0.0,0.0,175.0,3.0,10.0,48.0,399,419.14285714285717
2020-05-08,3.0,0.0,0.0,21.0,0.0,0.0,-1.0,0.0,5.0,11.0,0.0,-1.0,0.0,-1.0,-8.0,6.0,5.0,0.0,0.0,24.0,76.0,4.0,1.0,13.0,0.0,8.0,0.0,0.0,1.0,0.0,261.0,1.0,12.0,36.0,477,427.14285714285717
2020-05-09,0.0,0.0,0.0,6.0,18.0,1.0,1.0,0.0,3.0,9.0,-2.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,41.0,70.0,1.0,1.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,130.0,1.0,8.0,32.0,346,403.57142857142856
2020-05-10,0.0,2.0,0.0,18.0,0.0,0.0,3.0,1.0,3.0,-8.0,0.0,0.0,0.0,7.0,1.0,4.0,5.0,1.0,0.0,9.0,41.0,0.0,0.0,15.0,0.0,5.0,0.0,1.0,1.0,0.0,145.0,0.0,12.0,28.0,294,383.57142857142856
2020-05-11,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,12.0,3.0,0.0,0.0,24.0,58.0,1.0,0.0,18.0,1.0,5.0,0.0,1.0,0.0,0.0,129.0,4.0,23.0,14.0,308,374.7142857142857
2020-05-12,0.0,0.0,0.0,6.0,2.0,0.0,1.0,2.0,1.0,6.0,1.0,0.0,0.0,3.0,-1.0,4.0,4.0,0.0,0.0,16.0,74.0,0.0,1.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,193.0,1.0,5.0,22.0,361,371.0
2020-05-13,0.0,-1.0,0.0,13.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,0.0,0.0,15.0,48.0,0.0,0.0,11.0,0.0,8.0,1.0,0.0,0.0,0.0,209.0,1.0,8.0,-5.0,329,359.14285714285717
2020-05-14,0.0,1.0,7.0,19.0,0.0,2.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,7.0,3.0,7.0,13.0,1.0,2.0,19.0,74.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,-2.0,0.0,45.0,2.0,11.0,23.0,258,339.0
2020-05-15,1.0,0.0,10.0,11.0,2.0,0.0,0.0,2.0,18.0,21.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,28.0,55.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,1.0,0.0,220.0,4.0,9.0,19.0,428,332.0
2020-05-16,0.0,0.0,13.0,9.0,1.0,-1.0,1.0,2.0,14.0,22.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,16.0,86.0,0.0,0.0,9.0,1.0,8.0,0.0,3.0,0.0,0.0,164.0,3.0,8.0,28.0,391,338.42857142857144
2020-05-17,1.0,0.0,3.0,18.0,1.0,0.0,0.0,-1.0,6.0,44.0,-1.0,0.0,0.0,3.0,0.0,-8.0,18.0,0.0,1.0,22.0,69.0,0.0,0.0,14.0,1.0,3.0,0.0,1.0,0.0,0.0,105.0,4.0,5.0,31.0,340,345.0
2020-05-18,2.0,0.0,12.0,19.0,4.0,2.0,1.0,0.0,8.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,11.0,80.0,1.0,0.0,17.0,-1.0,8.0,0.0,0.0,0.0,0.0,76.0,6.0,10.0,26.0,304,344.42857142857144
2020-05-19,0.0,1.0,2.0,22.0,1.0,1.0,0.0,0.0,14.0,4.0,0.0,-1.0,1.0,2.0,8.0,4.0,1.0,1.0,0.0,22.0,72.0,0.0,0.0,23.0,0.0,6.0,1.0,0.0,0.0,0.0,209.0,2.0,9.0,22.0,427,353.85714285714283
2020-05-20,0.0,0.0,0.0,18.0,0.0,-1.0,1.0,3.0,2.0,5.0,1.0,1.0,0.0,5.0,1.0,10.0,3.0,1.0,0.0,19.0,63.0,2.0,0.0,12.0,-1.0,2.0,1.0,0.0,0.0,0.0,203.0,2.0,14.0,23.0,390,362.57142857142856
2020-05-21,0.0,0.0,5.0,14.0,0.0,-1.0,0.0,0.0,3.0,5.0,1.0,2.0,0.0,4.0,0.0,3.0,7.0,2.0,3.0,24.0,38.0,2.0,0.0,7.0,3.0,4.0,0.0,0.0,1.0,0.0,240.0,5.0,6.0,35.0,413,384.7142857142857
2020-05-22,0.0,1.0,0.0,16.0,0.0,-1.0,0.0,2.0,13.0,0.0,0.0,-1.0,1.0,9.0,2.0,2.0,1.0,0.0,0.0,17.0,67.0,-1.0,0.0,2.0,-1.0,4.0,6.0,0.0,1.0,0.0,246.0,4.0,21.0,30.0,441,386.57142857142856
2020-05-23,0.0,1.0,0.0,9.0,1.0,0.0,5.0,2.0,6.0,9.0,0.0,0.0,-1.0,1.0,0.0,-1.0,4.0,0.0,0.0,3.0,88.0,2.0,0.0,8.0,0.0,6.0,0.0,-1.0,0.0,0.0,199.0,4.0,17.0,50.0,412,389.57142857142856
2020-05-24,0.0,2.0,1.0,21.0,2.0,1.0,-1.0,-2.0,3.0,16.0,0.0,1.0,0.0,3.0,1.0,11.0,4.0,1.0,0.0,9.0,101.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,205.0,0.0,25.0,45.0,460,406.7142857142857
2020-05-25,0.0,0.0,0.0,13.0,0.0,0.0,1.0,2.0,5.0,12.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,5.0,91.0,2.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,192.0,5.0,37.0,25.0,404,421.0
2020-05-26,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,6.0,52.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,2.0,26.0,287,401.0
2020-05-27,1.0,0.0,1.0,12.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,-1.0,0.0,0.0,14.0,77.0,2.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,128.0,1.0,4.0,33.0,292,387.0
2020-05-28,0.0,1.0,0.0,11.0,3.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,1.0,0.0,8.0,96.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,185.0,2.0,10.0,34.0,383,382.7142857142857
2020-05-29,0.0,1.0,0.0,18.0,0.0,1.0,0.0,0.0,7.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,-1.0,0.0,7.0,71.0,0.0,0.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0,168.0,10.0,20.0,20.0,344,368.85714285714283
2020-05-30,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,8.0,12.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,-2.0,125.0,3.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,110.0,1.0,8.0,21.0,323,356.14285714285717
2020-05-31,0.0,0.0,0.0,13.0,0.0,0.0,2.0,3.0,3.0,4.0,0.0,-1.0,0.0,1.0,0.0,13.0,1.0,0.0,0.0,16.0,103.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,120.0,1.0,13.0,23.0,326,337.0
2020-06-01,0.0,1.0,0.0,13.0,1.0,1.0,40.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,11.0,121.0,2.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,152.0,3.0,2.0,30.0,404,337.0
2020-06-02,0.0,0.0,2.0,14.0,0.0,1.0,101.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,3.0,23.0,0.0,0.0,7.0,56.0,1.0,0.0,10.0,0.0,5.0,1.0,0.0,1.0,0.0,165.0,7.0,4.0,34.0,446,359.7142857142857
2020-06-03,0.0,1.0,0.0,12.0,0.0,0.0,21.0,2.0,6.0,8.0,0.0,2.0,0.0,3.0,2.0,1.0,40.0,0.0,0.0,8.0,53.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,1.0,0.0,110.0,0.0,5.0,45.0,338,366.2857142857143
2020-06-04,0.0,1.0,0.0,14.0,0.0,1.0,0.0,0.0,7.0,10.0,0.0,-1.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,8.0,46.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,181.0,2.0,10.0,55.0,356,362.42857142857144
2020-06-05,0.0,1.0,1.0,21.0,2.0,0.0,6.0,3.0,4.0,13.0,0.0,0.0,0.0,1.0,1.0,2.0,-1.0,0.0,0.0,7.0,70.0,1.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,180.0,1.0,6.0,14.0,344,362.42857142857144
2020-06-06,0.0,1.0,1.0,34.0,0.0,1.0,1.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,6.0,119.0,0.0,0.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,195.0,4.0,11.0,38.0,455,381.2857142857143
2020-06-07,0.0,-1.0,0.0,8.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,0.0,1.0,6.0,50.0,0.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,310.0,-1.0,5.0,8.0,415,394.0
2020-06-08,0.0,1.0,0.0,15.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,46.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,123.0,0.0,7.0,22.0,243,371.0
2020-06-09,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,27.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,114.0,11.0,28.0,15.0,230,340.14285714285717
2020-06-10,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,3.0,37.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,98.0,1.0,53.0,22.0,251,327.7142857142857
2020-06-11,0.0,2.0,0.0,7.0,1.0,0.0,11.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,-9.0,44.0,0.0,0.0,7.0,0.0,6.0,2.0,0.0,0.0,0.0,87.0,2.0,13.0,13.0,203,305.85714285714283
2020-06-12,1.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,14.0,15.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,90.0,3.0,15.0,12.0,182,282.7142857142857
2020-06-13,1.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,10.0,2.0,0.0,1.0,0.0,3.0,0.0,5.0,-1.0,0.0,0.0,12.0,44.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,0.0,104.0,3.0,36.0,30.0,266,255.71428571428572
2020-06-14,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,8.0,33.0,1.0,0.0,11.0,0.0,-1.0,0.0,0.0,0.0,0.0,74.0,1.0,26.0,19.0,197,224.57142857142858
2020-06-15,0.0,1.0,0.0,9.0,0.0,0.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,-2.0,41.0,0.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,85.0,5.0,7.0,7.0,181,215.71428571428572
2020-06-16,0.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,4.0,-1.0,0.0,1.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,6.0,23.0,1.0,0.0,3.0,-1.0,12.0,0.0,0.0,0.0,0.0,79.0,3.0,16.0,18.0,184,209.14285714285714
2020-06-17,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,-1.0,7.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,38.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,94.0,3.0,22.0,4.0,190,200.42857142857142
2020-06-18,0.0,0.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,7.0,27.0,0.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,70.0,10.0,8.0,14.0,173,196.14285714285714
2020-06-19,0.0,0.0,3.0,7.0,0.0,3.0,6.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,6.0,33.0,0.0,0.0,-2.0,0.0,15.0,0.0,2.0,0.0,0.0,56.0,1.0,17.0,13.0,178,195.57142857142858
2020-06-20,1.0,1.0,1.0,4.0,0.0,-1.0,11.0,1.0,-1.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,5.0,54.0,0.0,0.0,10.0,-1.0,12.0,0.0,0.0,0.0,0.0,71.0,5.0,6.0,14.0,206,187.0
2020-06-21,0.0,0.0,0.0,7.0,1.0,2.0,2.0,1.0,-1.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,26.0,2.0,1.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,63.0,9.0,30.0,4.0,175,183.85714285714286
2020-06-22,0.0,0.0,0.0,5.0,0.0,-1.0,5.0,2.0,6.0,5.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,44.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,36.0,4.0,32.0,7.0,161,181.0
